person_id,ALTSEARCH,DECDIFF,MAX,NEGAFFECT,NEURO,REGRET,SATISF,SELFREPR,t_quest_max,t_quest_min,t_quest_mean,t_quest_std,nr_abandons,nr_scroll,nr_items_scroll,nr_revisit,nr_correct_within_item,nr_correct_between_item,inter_item_interval_max,inter_item_interval_min,inter_item_interval_mean,inter_item_interval_std,time_click_max,time_click_min,time_click_mean,time_click_std,nr_pauses,t_pauses_max,t_pauses_min,t_pauses_mean,t_pauses_std,a_max,a_min,a_mean,a_std,jerk_max,jerk_min,jerk_mean,jerk_std,vt_max,vt_min,vt_mean,vt_std,vx_max,vx_min,vx_mean,vx_std,vy_max,vy_min,vy_mean,vy_std,angles_max,angles_min,angles_mean,angles_std,curvatures_max,curvatures_min,curvatures_mean,curvatures_std,jitter,l_strokes_max,l_strokes_min,l_strokes_mean,l_strokes_std,s,straightness_max,straightness_min,straightness_mean,straightness_std,var_curvatures_max,var_curvatures_min,var_curvatures_mean,var_curvatures_std,w_max,w_min,w_mean,w_std
148,1.58,2,2,3,2.67,1.6,4.6,2.43,11.041,0.116,3.6310714286,3.2469845087,0,2,9,17,3,0,2.79,0.388,1.029,0.7120240098,0.187,0.101,0.1311904762,0.0190853198,1.2777777778,7.983,1.164,3.3954090909,1.8112927242,402799.037114009,-479807.111870478,-2.28570165669788E-010,11342.0079093995,119951777.967473,-119715011.989171,8.06236238660621E-008,3617787.74098749,3919.6543390084,0.4340626222,61.772791795,209.0898415798,3409.6429645846,0.0037645576,49.7296179544,181.955869923,3134.7803275287,0.0007482434,22.0825178275,107.0786092694,3.0462505117,-31.8936137178,-12.2031143955,8.9351547055,2.9622795847,-6.6119337995,-0.0012712103,0.1657691595,0.9691400477,1092.7998159875,33.3078910464,394.3814502542,311.5747019908,9778.1232810022,0.9961901616,0.0790920808,0.4965528847,0.3021027273,46.4825481332,-15.3282876603,0.0076709233,0.6628061526,2.6018539703,-22.3560596759,-0.1217843279,0.6065452206
149,3.33,2.17,1.92,2.4,2.5,2.4,3.4,2.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,3.17,2.67,2.92,3.6,3.25,3.2,3.5,3,8.961,0.2,3.0076857143,2.7235941356,0,3,17,11,4,0,5.341,0.469,1.3173181818,1.1393783547,0.007,0.002,0.0039090909,0.0012026142,1,10.608,1.072,3.2812941176,2.2730888486,21859338.5089657,-10908690.7388941,4.20948734637727E-010,121174.196371702,10929669254.5083,-10929669243.7126,5.86066267798844E-007,77902091.876356,43727.0163777958,1.3627212102,61.9814485844,488.7593169365,10214.7762508654,0.0007754415,38.0060051245,148.7183181515,43726.9873281905,8.01862825030234E-005,32.8238060908,466.999328731,36.1792727368,-7.891959572,11.2932386698,13.8416452858,7.3677355288,-4.6572684261,-0.0013183377,0.2512701467,0.9138449708,1361.9136473831,100.7182731869,357.9676053736,276.7041029139,7849.0006048946,0.9891905715,0.0214043881,0.5000825332,0.2710595232,26.616528619,-258.4514024616,-0.0264831848,3.2201545439,12.6448602308,-1.8486041058,0.1290706125,0.6224808058
151,4.5,3.92,3.62,3.2,2.83,3,3.9,2.57,39.308,0.103,7.535525,7.9377206111,0,5,12,17,1,0,2.774,0.548,1.3043684211,0.514261577,0.162,0.08,0.1244736842,0.0179630276,2.2222222222,14.556,1.103,5.948974359,3.6381869286,43083447.055635,-43103517.586383,6.05290263996807E-010,136431.137929773,43103519264.1812,-43103517584.9521,2.74042657118706E-006,203606938.550578,43141.4137894969,0.0440731517,25.9597603171,265.0846033106,36030.4043095337,2.27373675442146E-010,20.2370025172,192.725142642,23727.4429521629,4.44977104050544E-005,10.9933665729,182.4017134848,25.7029942222,-3.1759878016,10.981555372,7.4265872676,3.7387132125,-85.8440855328,-0.0093873626,0.9924462816,0.8565410606,1342.5012730267,9.817971832,198.9203292983,255.7442166368,8576.6436202152,1,0.0109493815,0.6935385277,0.3135815607,10043.2207080236,-342.6338011583,1.24728422,113.0952086645,423.8939842786,-0.445361885,0.2001100927,5.1884117698
152,3.5,2.92,2.62,3.2,2.75,1.6,3.7,2.43,15.067,0.102,3.2843538462,3.6811039792,1,4,16,26,9,2,11.932,0.331,1.681862069,2.5040354289,1.107,0.025,0.1658965517,0.1802405184,2.0555555556,10.702,1.084,4.0995833333,2.5322961295,22798179.8537736,-40110331.2547337,9.20792933939395E-010,153977.88034484,40110331254.5422,-40110331011.558,1.32286939423459E-007,218715534.072795,40717.3266926513,0.4536385059,68.4698515706,524.0883261576,12424.7038484355,0.0009821853,47.8719612106,261.7798359661,40716.9224915091,2.27373675442146E-010,34.4415196305,455.3570782647,62.1762955951,1.1530408179,36.686210809,18.7251618348,4.5983446119,-6.5355248057,0.0010975715,0.2016432922,0.9056200017,1980.942810697,7.9668658653,483.5728077637,513.6621227695,17091.4598588875,1,0.0967582198,0.4801702418,0.3152282616,44.2350419403,-23.1552192916,0.0038439089,0.6690606692,75.1584280829,0.0003888687,0.249854946,1.7606113217
153,2.67,2.58,1.38,2.4,2.42,1.6,3.9,2.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,2.83,3.75,2.92,2.8,2.67,2.8,3.3,2.57,11.703,0.103,2.4918913043,2.7184818992,2,7,26,23,1,1,6.699,0.445,2.8461052632,2.0078879947,0.375,0.096,0.1788,0.0587057067,1.1111111111,8.403,1.315,4.0207647059,2.1483973104,32349247.768457,-31468484.6863066,-2.34095120682678E-009,237579.822233077,32349247768.4174,-63817732454.799,5.76657720264133E-006,403441078.170739,33086.2325674069,0.2617318727,43.6749490586,286.796030831,24545.373810077,0.0050484991,27.206614036,185.2422209669,29118.0984283075,7.98231667427726E-005,27.9211562042,219.8294639848,40.2415929343,2.2456471551,22.2886445182,12.3512225716,7.7482937076,-2.1611035795,0.0065704437,0.1607100963,0.9553641471,790.6522691032,55.8555702747,338.0555053538,208.7012366655,7512.5439222764,0.9993260822,0.1701058963,0.5422742057,0.2389368879,9.886950817,-182.4616606844,-0.0266306646,2.220743085,105.8944456366,0.0001535842,0.2650969392,2.4028000652
158,3.5,2.33,2.54,3.2,2.25,2,4,1.57,15.147,0.104,3.2129206349,4.211280525,0,6,21,34,6,0,7.744,0.221,1.4424782609,1.7057899068,0.144,0.087,0.1109583333,0.0153744354,1.7222222222,12.43,1.037,4.2168333333,2.818236459,22903196.9468136,-30365936.6841881,-2.34120374648252E-009,150553.148826111,30365936606.1196,-30365936684.0422,1.94529675315356E-006,213426957.285511,30497.216945788,0.1298763843,70.7015269558,372.3844984388,14222.6780723645,0.0005075435,49.2358192945,265.2707614538,30497.0317036828,5.68434188609405E-011,32.0596794288,264.2883931663,6.2921631151,-23.9246158866,-8.7475342263,5.8818470156,23.8955975748,-4.5489920187,0.0022818147,0.3093471705,0.9450191068,2504.9809036373,32.9470851681,471.8862932086,525.2052608108,15085.4390509869,0.9998079787,0.0804925563,0.4975122388,0.2378665978,249.839819529,-443.4196833374,-0.0393411007,5.1726280373,2.4206966557,-55.5559920353,-0.0587582924,0.5737833029
159,3.67,2.92,2.46,3,2.58,1.8,4.3,2.29,7.792,0.101,1.6506792453,1.6907848883,2,6,16,25,2,0,1.136,0.236,0.4717777778,0.2108990163,0.017,0.007,0.012,0.0032249031,0.9444444444,6.321,1.144,1.8782142857,1.2706198813,40705643.55929,-40968695.4136797,-7.79737071706102E-009,173461.7664883,40968695414.6485,-40968694514.5286,9.95413425672852E-006,249937654.073586,43706.4855003433,0.1265117637,66.1395163458,324.8647575052,15545.7153806223,7.15613168719067E-005,45.8162134838,228.249290421,40848.3489029414,1.13686837721073E-010,31.7965389435,233.8881408,8.7679618069,-26.1048351838,-2.9356150276,8.0173215114,300.8686162972,-25.6605569307,0.0283132289,2.9415986627,0.9195587614,1502.6611320468,49.1944574954,610.5472300757,464.249042943,11039.2462212747,0.9963802987,0.051207458,0.3625355977,0.2959026517,6214.1568694471,-105124.196598036,-9.1850243099,1015.0094230337,22.5027839242,-21.0560950123,-0.0284104242,0.5258239495
160,3.42,2.75,2.46,2.4,2.42,2.2,3.9,2.43,23.225,0.104,5.2064594595,4.5012314807,0,3,13,7,3,3,5.934,0.324,1.211125,1.4050307029,0.223,0.07,0.2077083333,0.0293420619,1.4444444444,22.065,2.185,6.09512,3.7781304088,13788125.6380385,-14674484.2928014,1.40241807764643E-009,103163.040877607,14674484292.8016,-14674484292.8012,0.000000308,146410334.976933,16183.9856574237,0.0997026681,31.8305346131,231.58068688,13830.8340527085,0.0035294094,21.7059057692,167.1977010872,11763.0103501274,0.0009109866,17.2194106012,160.9971172848,25.1206473291,0.3418852679,10.6736584344,5.8354095704,5.2802684182,-6.9375843303,0.0006772335,0.2103833041,0.9310131607,938.9630278263,23.0851311176,230.2465088896,193.8677163426,6753.6953680319,0.9998182065,0.1655023835,0.5932370771,0.2915891318,48.0380349056,-26.9010722793,0.0050160798,0.7926447054,66.2000995987,0.0001279502,0.1414862419,1.5739552671
161,3.83,3.92,2.31,2.6,2.75,1.8,3.3,2.86,9.921,0.105,2.4219215686,2.414016593,1,9,32,25,3,0,2.358,0.371,0.8738571429,0.5913644663,0.114,0.06,0.084,0.0141589615,1.5,8.747,1.173,3.0687037037,1.6622203093,9405089.72215157,-9210349.9663328,3.10923573560909E-009,94743.7746022123,9405089579.68798,-14006604952.8874,-10.6737289983,136884456.919188,10298.057463804,0.2505361708,78.7752727174,415.0557998972,7812.8053564908,0.0025184574,47.6665661533,275.2229062471,10036.7869116338,0.0004055992,49.1794822609,313.1109859022,33.9895731341,-4.7099563896,14.5270434546,10.0730287824,6.0480989946,-9.4760683437,0.0022579702,0.2112262574,0.9198945382,1217.2088575732,8.785310118,365.0293794045,337.8175696364,11294.8533148351,0.9990852699,0.1407673178,0.5613908937,0.2566146556,100.771328509,-34.0637976141,0.0038022235,1.1475468619,29.6939626842,-1.5955569867,0.0964600795,0.840261208
164,2.83,2.25,2.69,3.4,2.83,3,3.3,2.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,2.83,3.17,2.85,3.2,2.75,4.8,3.2,2.43,9.92,0.118,2.6463541667,2.4147404924,0,6,15,21,5,0,3.269,0.335,0.7166086957,0.6831317741,0.14,0.072,0.1090869565,0.0151368053,0.6111111111,2.223,1.081,1.4886,0.3842426837,17609126.076017,-17215850.1330607,6.28402899275079E-009,144573.089202455,17609123134.7871,-34713109031.2148,-8.25724116077619E-006,218379667.446669,18154.2555861294,0.5803235017,114.1293835948,320.9608151575,12497.7302942791,4.59067450717694E-005,87.3233111893,234.8632257302,17284.6701681752,2.02362571144948E-008,46.5809261416,226.0209789126,40.8453397276,-14.135959299,7.8015061689,12.067456731,14.9279175741,-17.543489622,0.0015081739,0.4357152905,0.9067058261,5372.237348984,172.9707398018,1251.2575260669,1417.7851859238,15658.3197400088,0.9466814741,0.0311877658,0.2758338365,0.2694729051,527.9683525559,-231.5925235064,0.0009244014,5.9070186189,46.650363619,-77.4152783622,0.0883306037,1.1132111712
166,4,3.58,2.77,2.6,2.25,2.4,4.5,2,15.187,0.116,4.66125,3.5733128536,0,2,11,11,0,0,5.446,0.297,1.2303333333,1.2284470323,0.263,0.089,0.1371111111,0.0418208997,1.3888888889,14.875,1.321,3.601375,2.9185566326,2772597.13313287,-2715659.33316803,-1.59316545322159E-010,23861.5156956549,924199044.381966,-914798217.852257,1.4028271958875E-007,11160085.4748402,12267.9449008702,0.0849383727,59.8490541636,255.5955399297,7592.0874443698,0.0006048214,48.1917166102,216.3050464187,9636.5284375562,7.79202575055601E-005,22.1323450954,138.9634267021,39.5134391316,-1.0451754375,15.3000111229,11.1443959687,6.0265346984,-4.8507984522,0.0022045082,0.2135408751,0.9616310555,1616.1494430506,28.5807329365,358.5255936883,364.5443736136,9113.5679073884,0.9999997154,0.0904248329,0.5638868553,0.3114115336,87.5571318077,-39.7200085641,0.0006933512,1.1755408586,128.3261249182,-0.5536656105,0.1581039714,1.7391031294
